;case_id;activity;timestamp;source
0;6;toilet;2011-07-10;"[""[\""toilet\""]""]"
1;6;sleep;2011-07-10;"[""[\""sleep\""]""]"
2;6;toilet;2011-07-10;"[""[\""toilet\""]""]"
3;6;toilet;2011-07-10;"[""[\""toilet\""]""]"
4;7;toilet;2011-07-10;"[""[\""toilet\""]""]"
5;7;toilet;2011-07-10;"[""[\""toilet\""]""]"
6;7;sleep;2011-07-10;"[""[\""sleep\""]""]"
7;10;sleep;2011-07-24;"[""[\""sleep\""]""]"
8;11;sleep;2011-07-24;"[""[\""sleep\""]""]"
9;12;toilet;2011-07-31;"[""[\""toilet\""]""]"
10;12;toilet;2011-07-31;"[""[\""toilet\""]""]"
11;12;toilet;2011-07-31;"[""[\""toilet\""]""]"
12;12;toilet;2011-07-31;"[""[\""toilet\""]""]"
13;13;toilet;2011-07-31;"[""[\""toilet\""]""]"
14;13;toilet;2011-07-31;"[""[\""toilet\""]""]"
15;14;toilet;2011-08-07;"[""[\""toilet\""]""]"
16;14;toilet;2011-08-07;"[""[\""toilet\""]""]"
17;14;sleep;2011-08-07;"[""[\""sleep\""]""]"
18;14;sleep;2011-08-07;"[""[\""sleep\""]""]"
19;15;toilet;2011-08-07;"[""[\""toilet\""]""]"
20;15;toilet;2011-08-07;"[""[\""toilet\""]""]"
21;15;sleep;2011-08-07;"[""[\""sleep\""]""]"
22;16;toilet;2011-08-14;"[""[\""toilet\""]""]"
23;16;toilet;2011-08-14;"[""[\""toilet\""]""]"
24;16;sleep;2011-08-14;"[""[\""sleep\""]""]"
25;17;toilet;2011-08-14;"[""[\""toilet\""]""]"
26;17;toilet;2011-08-14;"[""[\""toilet\""]""]"
27;17;sleep;2011-08-14;"[""[\""sleep\""]""]"
28;17;sleep;2011-08-14;"[""[\""sleep\""]""]"
