;case_id;activity;timestamp;source
0;0;A_Create Application;2016-01-01 09:51:15.304 UTC;"[""User_1""]"
1;0;A_Submitted;2016-01-01 09:51:15.352 UTC;"[""User_1""]"
2;0;W_Handle leads;2016-01-01 09:51:15.774 UTC;"[""User_1""]"
3;0;W_Handle leads;2016-01-01 09:52:36.392 UTC;"[""User_1""]"
4;0;W_Complete application;2016-01-01 09:52:36.403 UTC;"[""User_1""]"
5;0;A_Concept;2016-01-01 09:52:36.413 UTC;"[""User_1""]"
6;0;W_Complete application;2016-01-02 10:45:22.429 UTC;"[""User_17""]"
7;0;W_Complete application;2016-01-02 10:49:28.816 UTC;"[""User_17""]"
8;0;A_Accepted;2016-01-02 11:23:04.299 UTC;"[""User_52""]"
9;0;O_Create Offer;2016-01-02 11:29:03.994 UTC;"[""User_52""]"
10;0;O_Created;2016-01-02 11:29:05.354 UTC;"[""User_52""]"
11;0;O_Sent (mail and online);2016-01-02 11:30:28.606 UTC;"[""User_52""]"
12;0;W_Complete application;2016-01-02 11:30:28.621 UTC;"[""User_52""]"
13;0;W_Call after offers;2016-01-02 11:30:28.629 UTC;"[""User_52""]"
14;0;W_Call after offers;2016-01-02 11:30:28.631 UTC;"[""User_52""]"
15;0;A_Complete;2016-01-02 11:30:28.633 UTC;"[""User_52""]"
16;0;W_Call after offers;2016-01-02 11:32:41.624 UTC;"[""User_52""]"
17;0;W_Call after offers;2016-01-06 09:26:44.492 UTC;"[""User_11""]"
18;0;W_Call after offers;2016-01-06 09:27:08.472 UTC;"[""User_11""]"
19;0;W_Call after offers;2016-01-13 13:10:55.138 UTC;"[""User_117""]"
20;0;W_Validate application;2016-01-13 13:10:55.144 UTC;"[""User_117""]"
21;0;W_Validate application;2016-01-13 13:10:55.145 UTC;"[""User_117""]"
22;0;A_Validating;2016-01-13 13:10:55.973 UTC;"[""User_117""]"
23;0;O_Returned;2016-01-13 13:11:03.569 UTC;"[""User_117""]"
24;0;W_Validate application;2016-01-13 13:15:39.110 UTC;"[""User_117""]"
25;0;W_Validate application;2016-01-14 09:16:20.963 UTC;"[""User_115""]"
26;0;W_Call incomplete files;2016-01-14 09:16:20.970 UTC;"[""User_115""]"
27;0;W_Call incomplete files;2016-01-14 09:16:20.972 UTC;"[""User_115""]"
28;0;A_Incomplete;2016-01-14 09:16:20.974 UTC;"[""User_115""]"
29;0;W_Call incomplete files;2016-01-14 09:17:46.943 UTC;"[""User_115""]"
30;0;W_Call incomplete files;2016-01-14 11:27:28.536 UTC;"[""User_2""]"
31;0;W_Call incomplete files;2016-01-14 11:30:19.089 UTC;"[""User_2""]"
32;0;W_Call incomplete files;2016-01-14 13:39:51.407 UTC;"[""User_117""]"
33;0;W_Validate application;2016-01-14 13:39:51.492 UTC;"[""User_117""]"
34;0;W_Validate application;2016-01-14 13:39:51.494 UTC;"[""User_117""]"
35;0;A_Validating;2016-01-14 13:39:51.556 UTC;"[""User_117""]"
36;0;W_Validate application;2016-01-14 13:54:49.680 UTC;"[""User_117""]"
37;0;O_Accepted;2016-01-14 15:49:11.416 UTC;"[""User_115""]"
38;0;A_Pending;2016-01-14 15:49:11.420 UTC;"[""User_115""]"
39;0;W_Validate application;2016-01-14 15:49:11.423 UTC;"[""User_115""]"
40;1;A_Create Application;2016-01-01 10:16:11.500 UTC;"[""User_1""]"
41;1;A_Submitted;2016-01-01 10:16:11.549 UTC;"[""User_1""]"
42;1;W_Handle leads;2016-01-01 10:16:11.740 UTC;"[""User_1""]"
43;1;W_Handle leads;2016-01-01 10:17:31.573 UTC;"[""User_1""]"
44;1;W_Complete application;2016-01-01 10:17:31.584 UTC;"[""User_1""]"
45;1;A_Concept;2016-01-01 10:17:31.594 UTC;"[""User_1""]"
