;case_id;activity;timestamp;source
0;0;A_SUBMITTED;2011-09-30 22:38:44.546 UTC;"[""112""]"
1;0;A_PARTLYSUBMITTED;2011-09-30 22:38:44.880 UTC;"[""112""]"
2;0;A_PREACCEPTED;2011-09-30 22:39:37.906 UTC;"[""112""]"
3;0;W_Completeren aanvraag;2011-09-30 22:39:38.875 UTC;"[""112""]"
4;0;W_Completeren aanvraag;2011-10-01 09:36:46.437 UTC;"[""W_Completeren aanvraag""]"
5;0;A_ACCEPTED;2011-10-01 09:42:43.308 UTC;"[""10862""]"
6;0;O_SELECTED;2011-10-01 09:45:09.243 UTC;"[""10862""]"
7;0;A_FINALIZED;2011-10-01 09:45:09.243 UTC;"[""10862""]"
8;0;O_CREATED;2011-10-01 09:45:11.197 UTC;"[""10862""]"
9;0;O_SENT;2011-10-01 09:45:11.380 UTC;"[""10862""]"
10;0;W_Nabellen offertes;2011-10-01 09:45:11.554 UTC;"[""W_Nabellen offertes""]"
11;0;W_Completeren aanvraag;2011-10-01 09:45:13.917 UTC;"[""W_Completeren aanvraag""]"
12;0;W_Nabellen offertes;2011-10-01 10:15:41.290 UTC;"[""W_Nabellen offertes""]"
13;0;W_Nabellen offertes;2011-10-01 10:17:08.924 UTC;"[""W_Nabellen offertes""]"
14;0;W_Nabellen offertes;2011-10-08 14:26:57.720 UTC;"[""10913""]"
15;0;W_Nabellen offertes;2011-10-08 14:32:00.886 UTC;"[""10913""]"
16;0;W_Nabellen offertes;2011-10-10 09:32:22.495 UTC;"[""11049""]"
17;0;O_SENT_BACK;2011-10-10 09:33:03.668 UTC;"[""11049""]"
18;0;W_Valideren aanvraag;2011-10-10 09:33:04.560 UTC;"[""11049""]"
19;0;W_Nabellen offertes;2011-10-10 09:33:05.791 UTC;"[""11049""]"
20;0;W_Valideren aanvraag;2011-10-13 08:05:26.925 UTC;"[""10629""]"
21;0;A_REGISTERED;2011-10-13 08:37:29.226 UTC;"[""10629""]"
22;0;A_APPROVED;2011-10-13 08:37:29.226 UTC;"[""10629""]"
