case_id;activity;timestamp;source
8;sleep;2011-06-28 00:52:43 UTC;["[\"sleep\"]"]
9;sleep;2011-06-28 00:55:23 UTC;["[\"sleep\"]"]
9;sleep;2011-06-28 03:35:08 UTC;["[\"sleep\"]"]
9;sleep;2011-06-28 03:37:04 UTC;["[\"sleep\"]"]
9;sleep;2011-06-28 05:57:48 UTC;["[\"sleep\"]"]
9;sleep;2011-06-28 20:34:00 UTC;["[\"sleep\"]"]
9;sleep;2011-06-28 23:33:32 UTC;["[\"sleep\"]"]
10;sleep;2011-06-28 23:34:54 UTC;["[\"sleep\"]"]
10;sleep;2011-06-29 02:36:46 UTC;["[\"sleep\"]"]
10;sleep;2011-06-29 02:38:38 UTC;["[\"sleep\"]"]
10;sleep;2011-06-29 04:15:03 UTC;["[\"sleep\"]"]
10;sleep;2011-06-29 04:16:46 UTC;["[\"sleep\"]"]
10;sleep;2011-06-29 05:17:39 UTC;["[\"sleep\"]"]
10;sleep;2011-06-29 21:15:21 UTC;["[\"sleep\"]"]
10;sleep;2011-06-29 23:09:51 UTC;["[\"sleep\"]"]
11;sleep;2011-06-29 23:12:02 UTC;["[\"sleep\"]"]
11;sleep;2011-06-29 23:13:30 UTC;["[\"sleep\"]"]
11;sleep;2011-06-29 23:15:22 UTC;["[\"sleep\"]"]
14;sleep;2011-07-06 01:26:19 UTC;["[\"sleep\"]"]
15;sleep;2011-07-06 01:27:55 UTC;["[\"sleep\"]"]
15;sleep;2011-07-06 05:22:39 UTC;["[\"sleep\"]"]
15;sleep;2011-07-06 05:24:07 UTC;["[\"sleep\"]"]
15;sleep;2011-07-06 06:57:04 UTC;["[\"sleep\"]"]
16;sleep;2011-07-06 23:43:26 UTC;["[\"sleep\"]"]
16;sleep;2011-07-06 23:43:27 UTC;["[\"sleep\"]"]
16;relax;2011-07-12 13:57:45 UTC;["[\"relax\"]"]
17;relax;2011-07-12 18:31:03 UTC;["[\"relax\"]"]
17;relax;2011-07-12 19:42:57 UTC;["[\"relax\"]"]
17;relax;2011-07-12 19:44:30 UTC;["[\"relax\"]"]
17;relax;2011-07-12 21:05:08 UTC;["[\"relax\"]"]
17;sleep;2011-07-13 02:50:00 UTC;["[\"sleep\"]"]
18;sleep;2011-07-13 02:51:59 UTC;["[\"sleep\"]"]
18;sleep;2011-07-13 05:12:20 UTC;["[\"sleep\"]"]
18;sleep;2011-07-13 05:14:07 UTC;["[\"sleep\"]"]
18;sleep;2011-07-13 06:00:48 UTC;["[\"sleep\"]"]
18;relax;2011-07-13 12:23:08 UTC;["[\"relax\"]"]
18;relax;2011-07-13 13:08:54 UTC;["[\"relax\"]"]
18;sleep;2011-07-13 21:12:46 UTC;["[\"sleep\"]"]
18;sleep;2011-07-14 02:07:27 UTC;["[\"sleep\"]"]
19;sleep;2011-07-14 02:09:10 UTC;["[\"sleep\"]"]
