case_id;activity;timestamp;source
0;Start;2012-11-17 01:26:35 UTC;["[\"Start\"]"]
0;Start;2012-11-17 01:26:35 UTC;["[\"Start\"]"]
0;sleeping;2012-11-17 01:34:31 UTC;["[\"sleeping\"]"]
0;sleeping;2012-11-17 08:46:36 UTC;["[\"sleeping\"]"]
0;toilet;2012-11-17 08:52:17 UTC;["[\"toilet\"]"]
0;toilet;2012-11-17 08:55:58 UTC;["[\"toilet\"]"]
0;prepareBreakfast;2012-11-17 08:57:25 UTC;["[\"prepareBreakfast\"]"]
0;prepareBreakfast;2012-11-17 09:00:56 UTC;["[\"prepareBreakfast\"]"]
0;eatingBreakfast;2012-11-17 09:03:54 UTC;["[\"eatingBreakfast\"]"]
0;eatingBreakfast;2012-11-17 09:17:34 UTC;["[\"eatingBreakfast\"]"]
0;shower;2012-11-17 09:18:06 UTC;["[\"shower\"]"]
0;shower;2012-11-17 09:21:07 UTC;["[\"shower\"]"]
0;washing;2012-11-17 09:21:27 UTC;["[\"washing\"]"]
0;washing;2012-11-17 09:34:23 UTC;["[\"washing\"]"]
0;grooming;2012-11-17 09:35:53 UTC;["[\"grooming\"]"]
0;grooming;2012-11-17 09:36:04 UTC;["[\"grooming\"]"]
0;washing;2012-11-17 09:38:46 UTC;["[\"washing\"]"]
0;washing;2012-11-17 09:42:03 UTC;["[\"washing\"]"]
0;grooming;2012-11-17 09:43:21 UTC;["[\"grooming\"]"]
0;grooming;2012-11-17 09:44:16 UTC;["[\"grooming\"]"]
0;outdoors;2012-11-17 09:47:19 UTC;["[\"outdoors\"]"]
0;outdoors;2012-11-17 11:33:39 UTC;["[\"outdoors\"]"]
0;washing;2012-11-17 11:35:58 UTC;["[\"washing\"]"]
0;washing;2012-11-17 11:43:48 UTC;["[\"washing\"]"]
0;grooming;2012-11-17 11:44:01 UTC;["[\"grooming\"]"]
0;grooming;2012-11-17 11:44:52 UTC;["[\"grooming\"]"]
0;watchingtv;2012-11-17 11:45:24 UTC;["[\"watchingtv\"]"]
0;watchingtv;2012-11-17 13:41:43 UTC;["[\"watchingtv\"]"]
0;outdoors;2012-11-17 13:42:13 UTC;["[\"outdoors\"]"]
0;outdoors;2012-11-17 15:25:40 UTC;["[\"outdoors\"]"]
0;toilet;2012-11-17 15:30:16 UTC;["[\"toilet\"]"]
0;washing;2012-11-17 15:30:26 UTC;["[\"washing\"]"]
0;washing;2012-11-17 15:30:35 UTC;["[\"washing\"]"]
0;toilet;2012-11-17 15:30:54 UTC;["[\"toilet\"]"]
