;case_id;activity;timestamp;source
0;0;Start;2012-11-18;"[""[\""Start\""]""]"
1;0;Start;2012-11-18;"[""[\""Start\""]""]"
2;0;sleeping;2012-11-18;"[""[\""sleeping\""]""]"
3;0;sleeping;2012-11-18;"[""[\""sleeping\""]""]"
4;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
5;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
6;0;prepareBreakfast;2012-11-18;"[""[\""prepareBreakfast\""]""]"
7;0;prepareBreakfast;2012-11-18;"[""[\""prepareBreakfast\""]""]"
8;0;eatingBreakfast;2012-11-18;"[""[\""eatingBreakfast\""]""]"
9;0;eatingBreakfast;2012-11-18;"[""[\""eatingBreakfast\""]""]"
10;0;shower;2012-11-18;"[""[\""shower\""]""]"
11;0;shower;2012-11-18;"[""[\""shower\""]""]"
12;0;washing;2012-11-18;"[""[\""washing\""]""]"
13;0;washing;2012-11-18;"[""[\""washing\""]""]"
14;0;grooming;2012-11-18;"[""[\""grooming\""]""]"
15;0;grooming;2012-11-18;"[""[\""grooming\""]""]"
16;0;washing;2012-11-18;"[""[\""washing\""]""]"
17;0;washing;2012-11-18;"[""[\""washing\""]""]"
18;0;grooming;2012-11-18;"[""[\""grooming\""]""]"
19;0;grooming;2012-11-18;"[""[\""grooming\""]""]"
20;0;outdoors;2012-11-18;"[""[\""outdoors\""]""]"
21;0;outdoors;2012-11-18;"[""[\""outdoors\""]""]"
22;0;washing;2012-11-18;"[""[\""washing\""]""]"
23;0;washing;2012-11-18;"[""[\""washing\""]""]"
24;0;grooming;2012-11-18;"[""[\""grooming\""]""]"
25;0;grooming;2012-11-18;"[""[\""grooming\""]""]"
26;0;watchingtv;2012-11-18;"[""[\""watchingtv\""]""]"
27;0;watchingtv;2012-11-18;"[""[\""watchingtv\""]""]"
28;0;outdoors;2012-11-18;"[""[\""outdoors\""]""]"
29;0;outdoors;2012-11-18;"[""[\""outdoors\""]""]"
30;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
31;0;washing;2012-11-18;"[""[\""washing\""]""]"
32;0;washing;2012-11-18;"[""[\""washing\""]""]"
33;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
34;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
35;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
36;0;watchingtv;2012-11-18;"[""[\""watchingtv\""]""]"
37;0;watchingtv;2012-11-18;"[""[\""watchingtv\""]""]"
38;0;snack;2012-11-18;"[""[\""snack\""]""]"
39;0;snack;2012-11-18;"[""[\""snack\""]""]"
40;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
41;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
42;0;washing;2012-11-18;"[""[\""washing\""]""]"
