;case_id;activity;timestamp;source
0;28;Start;2011-07-25;"[""[\""Start\""]""]"
1;28;toilet;2011-07-25;"[""[\""toilet\""]""]"
2;28;Start;2011-07-25;"[""[\""Start\""]""]"
3;28;toilet;2011-07-25;"[""[\""toilet\""]""]"
4;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
5;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
6;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
7;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
8;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
9;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
10;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
11;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
12;28;work;2011-07-26;"[""[\""work\""]""]"
13;28;work;2011-07-26;"[""[\""work\""]""]"
14;28;work;2011-07-26;"[""[\""work\""]""]"
15;28;work;2011-07-26;"[""[\""work\""]""]"
16;28;mealpreperation;2011-07-26;"[""[\""mealpreperation\""]""]"
17;28;mealpreperation;2011-07-26;"[""[\""mealpreperation\""]""]"
18;28;eatingdrinking;2011-07-26;"[""[\""eatingdrinking\""]""]"
19;28;eatingdrinking;2011-07-26;"[""[\""eatingdrinking\""]""]"
20;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
21;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
22;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
23;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
24;28;mealpreperation;2011-07-26;"[""[\""mealpreperation\""]""]"
25;28;mealpreperation;2011-07-26;"[""[\""mealpreperation\""]""]"
26;28;eatingdrinking;2011-07-26;"[""[\""eatingdrinking\""]""]"
27;28;eatingdrinking;2011-07-26;"[""[\""eatingdrinking\""]""]"
28;28;work;2011-07-26;"[""[\""work\""]""]"
29;28;work;2011-07-26;"[""[\""work\""]""]"
30;28;watchtv;2011-07-26;"[""[\""watchtv\""]""]"
31;28;watchtv;2011-07-26;"[""[\""watchtv\""]""]"
32;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
33;28;toilet;2011-07-26;"[""[\""toilet\""]""]"
