case_id;activity;timestamp;source
2;toilet;2011-06-16 22:17:39 UTC;["[\"toilet\"]"]
2;Start;2011-06-16 22:17:39 UTC;["[\"Start\"]"]
2;Start;2011-06-16 22:17:39 UTC;["[\"Start\"]"]
2;toilet;2011-06-16 23:53:20 UTC;["[\"toilet\"]"]
2;sleep;2011-06-16 23:53:22 UTC;["[\"sleep\"]"]
2;sleep;2011-06-17 03:19:24 UTC;["[\"sleep\"]"]
2;toilet;2011-06-17 03:19:26 UTC;["[\"toilet\"]"]
2;toilet;2011-06-17 03:21:22 UTC;["[\"toilet\"]"]
2;sleep;2011-06-17 05:43:32 UTC;["[\"sleep\"]"]
2;sleep;2011-06-17 05:43:33 UTC;["[\"sleep\"]"]
2;toilet;2011-06-17 05:45:52 UTC;["[\"toilet\"]"]
2;toilet;2011-06-17 05:45:53 UTC;["[\"toilet\"]"]
2;sleep;2011-06-17 07:01:33 UTC;["[\"sleep\"]"]
2;sleep;2011-06-17 07:01:34 UTC;["[\"sleep\"]"]
2;dress;2011-06-17 07:05:50 UTC;["[\"dress\"]"]
2;dress;2011-06-17 07:06:01 UTC;["[\"dress\"]"]
2;toilet;2011-06-17 07:10:20 UTC;["[\"toilet\"]"]
2;toilet;2011-06-17 07:11:06 UTC;["[\"toilet\"]"]
2;medication;2011-06-17 07:25:52 UTC;["[\"medication\"]"]
2;medication;2011-06-17 07:25:54 UTC;["[\"medication\"]"]
2;mealpreperation;2011-06-17 07:37:17 UTC;["[\"mealpreperation\"]"]
2;mealpreperation;2011-06-17 07:37:21 UTC;["[\"mealpreperation\"]"]
2;eatingdrinking;2011-06-17 07:46:11 UTC;["[\"eatingdrinking\"]"]
2;eatingdrinking;2011-06-17 07:54:45 UTC;["[\"eatingdrinking\"]"]
2;outdoors;2011-06-17 07:54:49 UTC;["[\"outdoors\"]"]
2;outdoors;2011-06-17 09:21:17 UTC;["[\"outdoors\"]"]
2;work;2011-06-17 09:31:15 UTC;["[\"work\"]"]
2;work;2011-06-17 10:25:09 UTC;["[\"work\"]"]
2;outdoors;2011-06-17 10:25:11 UTC;["[\"outdoors\"]"]
2;outdoors;2011-06-17 10:28:14 UTC;["[\"outdoors\"]"]
2;toilet;2011-06-17 11:44:04 UTC;["[\"toilet\"]"]
2;toilet;2011-06-17 11:53:29 UTC;["[\"toilet\"]"]
2;sleep;2011-06-17 11:53:34 UTC;["[\"sleep\"]"]
2;sleep;2011-06-17 13:42:51 UTC;["[\"sleep\"]"]
2;toilet;2011-06-17 13:42:54 UTC;["[\"toilet\"]"]
2;toilet;2011-06-17 13:48:13 UTC;["[\"toilet\"]"]
2;work;2011-06-17 13:48:25 UTC;["[\"work\"]"]
2;work;2011-06-17 14:12:28 UTC;["[\"work\"]"]
2;medication;2011-06-17 14:12:40 UTC;["[\"medication\"]"]
2;medication;2011-06-17 14:27:15 UTC;["[\"medication\"]"]
2;eatingdrinking;2011-06-17 14:32:38 UTC;["[\"eatingdrinking\"]"]
2;eatingdrinking;2011-06-17 15:42:47 UTC;["[\"eatingdrinking\"]"]
2;toilet;2011-06-17 15:52:20 UTC;["[\"toilet\"]"]
2;toilet;2011-06-17 15:58:46 UTC;["[\"toilet\"]"]
2;outdoors;2011-06-17 16:06:11 UTC;["[\"outdoors\"]"]
2;outdoors;2011-06-17 19:02:06 UTC;["[\"outdoors\"]"]
2;toilet;2011-06-17 19:02:24 UTC;["[\"toilet\"]"]
2;toilet;2011-06-17 19:06:11 UTC;["[\"toilet\"]"]
2;relax;2011-06-17 19:06:19 UTC;["[\"relax\"]"]
2;relax;2011-06-17 19:18:10 UTC;["[\"relax\"]"]
2;work;2011-06-17 19:18:33 UTC;["[\"work\"]"]
2;work;2011-06-17 19:43:22 UTC;["[\"work\"]"]
2;medication;2011-06-17 19:43:28 UTC;["[\"medication\"]"]
2;medication;2011-06-17 19:47:31 UTC;["[\"medication\"]"]
2;relax;2011-06-17 19:48:08 UTC;["[\"relax\"]"]
