;case_id;activity;timestamp;source
0;7;Prepare implements;2019-01-20;"[""[\""Operator and Patient Preparation\""]""]"
1;7;Prepare implements;2019-01-20;"[""[\""Operator and Patient Preparation\""]""]"
2;7;Prepare implements;2019-01-20;"[""[\""Operator and Patient Preparation\""]""]"
3;7;Prepare implements;2019-01-20;"[""[\""Operator and Patient Preparation\""]""]"
4;7;Prepare implements;2019-01-20;"[""[\""Operator and Patient Preparation\""]""]"
5;9;Prepare implements;2019-01-20;"[""[\""Operator and Patient Preparation\""]""]"
6;9;Prepare implements;2019-01-20;"[""[\""Operator and Patient Preparation\""]""]"
7;9;Prepare implements;2019-01-20;"[""[\""Operator and Patient Preparation\""]""]"
8;9;Prepare implements;2019-01-20;"[""[\""Operator and Patient Preparation\""]""]"
9;9;Prepare implements;2019-01-20;"[""[\""Operator and Patient Preparation\""]""]"
10;9;Puncture;2019-01-20;"[""[\""Venous puncture\""]""]"
11;9;Advance catheter;2019-01-20;"[""[\""Install Catheter\""]""]"
