;case_id;activity;timestamp;source
0;0;toilet;2011-06-18;"[""[\""toilet\""]""]"
1;0;toilet;2011-06-18;"[""[\""toilet\""]""]"
2;0;sleep;2011-06-18;"[""[\""sleep\""]""]"
3;0;sleep;2011-06-19;"[""[\""sleep\""]""]"
4;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
5;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
6;0;sleep;2011-06-19;"[""[\""sleep\""]""]"
7;0;sleep;2011-06-19;"[""[\""sleep\""]""]"
8;0;dress;2011-06-19;"[""[\""dress\""]""]"
9;0;dress;2011-06-19;"[""[\""dress\""]""]"
10;0;medication;2011-06-19;"[""[\""medication\""]""]"
11;0;medication;2011-06-19;"[""[\""medication\""]""]"
12;0;mealpreperation;2011-06-19;"[""[\""mealpreperation\""]""]"
13;0;mealpreperation;2011-06-19;"[""[\""mealpreperation\""]""]"
14;0;eatingdrinking;2011-06-19;"[""[\""eatingdrinking\""]""]"
15;0;eatingdrinking;2011-06-19;"[""[\""eatingdrinking\""]""]"
16;0;cleaning;2011-06-19;"[""[\""cleaning\""]""]"
17;0;cleaning;2011-06-19;"[""[\""cleaning\""]""]"
18;0;work;2011-06-19;"[""[\""work\""]""]"
19;0;work;2011-06-19;"[""[\""work\""]""]"
20;0;medication;2011-06-19;"[""[\""medication\""]""]"
21;0;medication;2011-06-19;"[""[\""medication\""]""]"
22;0;work;2011-06-19;"[""[\""work\""]""]"
23;0;work;2011-06-19;"[""[\""work\""]""]"
24;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
25;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
26;0;outdoors;2011-06-19;"[""[\""outdoors\""]""]"
27;0;outdoors;2011-06-19;"[""[\""outdoors\""]""]"
28;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
29;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
30;0;sleep;2011-06-19;"[""[\""sleep\""]""]"
31;0;sleep;2011-06-19;"[""[\""sleep\""]""]"
32;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
33;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
34;0;work;2011-06-19;"[""[\""work\""]""]"
