;case_id;activity;timestamp;source
0;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
1;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
2;3;sleep;2011-06-27;"[""[\""sleep\""]""]"
3;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
4;3;sleep;2011-06-27;"[""[\""sleep\""]""]"
5;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
6;3;sleep;2011-06-27;"[""[\""sleep\""]""]"
7;3;sleep;2011-06-27;"[""[\""sleep\""]""]"
8;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
9;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
10;3;dress;2011-06-27;"[""[\""dress\""]""]"
11;3;dress;2011-06-27;"[""[\""dress\""]""]"
12;3;groom;2011-06-27;"[""[\""groom\""]""]"
13;3;groom;2011-06-27;"[""[\""groom\""]""]"
14;3;medication;2011-06-27;"[""[\""medication\""]""]"
15;3;medication;2011-06-27;"[""[\""medication\""]""]"
16;3;mealpreperation;2011-06-27;"[""[\""mealpreperation\""]""]"
17;3;mealpreperation;2011-06-27;"[""[\""mealpreperation\""]""]"
18;3;eatingdrinking;2011-06-27;"[""[\""eatingdrinking\""]""]"
19;3;eatingdrinking;2011-06-27;"[""[\""eatingdrinking\""]""]"
20;3;cleaning;2011-06-27;"[""[\""cleaning\""]""]"
21;3;cleaning;2011-06-27;"[""[\""cleaning\""]""]"
22;3;work;2011-06-27;"[""[\""work\""]""]"
23;3;work;2011-06-27;"[""[\""work\""]""]"
24;3;relax;2011-06-27;"[""[\""relax\""]""]"
25;3;relax;2011-06-27;"[""[\""relax\""]""]"
26;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
27;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
28;3;outdoors;2011-06-27;"[""[\""outdoors\""]""]"
29;3;outdoors;2011-06-27;"[""[\""outdoors\""]""]"
30;3;medication;2011-06-27;"[""[\""medication\""]""]"
31;3;medication;2011-06-27;"[""[\""medication\""]""]"
32;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
33;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
34;3;sleep;2011-06-27;"[""[\""sleep\""]""]"
35;3;sleep;2011-06-27;"[""[\""sleep\""]""]"
36;3;work;2011-06-27;"[""[\""work\""]""]"
37;3;work;2011-06-27;"[""[\""work\""]""]"
38;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
39;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
40;3;relax;2011-06-27;"[""[\""relax\""]""]"
41;3;relax;2011-06-27;"[""[\""relax\""]""]"
42;3;work;2011-06-27;"[""[\""work\""]""]"
43;3;work;2011-06-27;"[""[\""work\""]""]"
44;3;outdoors;2011-06-27;"[""[\""outdoors\""]""]"
45;3;outdoors;2011-06-27;"[""[\""outdoors\""]""]"
46;3;relax;2011-06-27;"[""[\""relax\""]""]"
47;3;relax;2011-06-27;"[""[\""relax\""]""]"
48;3;medication;2011-06-27;"[""[\""medication\""]""]"
49;3;medication;2011-06-27;"[""[\""medication\""]""]"
50;3;work;2011-06-27;"[""[\""work\""]""]"
51;3;work;2011-06-27;"[""[\""work\""]""]"
52;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
53;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
54;3;sleep;2011-06-27;"[""[\""sleep\""]""]"
55;3;sleep;2011-06-27;"[""[\""sleep\""]""]"
56;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
57;3;toilet;2011-06-27;"[""[\""toilet\""]""]"
58;3;sleep;2011-06-27;"[""[\""sleep\""]""]"
59;3;sleep;2011-06-28;"[""[\""sleep\""]""]"
60;4;toilet;2011-07-03;"[""[\""toilet\""]""]"
61;4;toilet;2011-07-03;"[""[\""toilet\""]""]"
62;4;sleep;2011-07-03;"[""[\""sleep\""]""]"
