case_id;activity;timestamp;source
1;Start;2012-11-17 23:39:21 UTC;["[\"Start\"]"]
1;watchingtv;2012-11-17 23:39:21 UTC;["[\"watchingtv\"]"]
1;Start;2012-11-17 23:39:21 UTC;["[\"Start\"]"]
1;watchingtv;2012-11-18 00:34:09 UTC;["[\"watchingtv\"]"]
1;sleeping;2012-11-18 00:39:12 UTC;["[\"sleeping\"]"]
1;sleeping;2012-11-18 07:59:44 UTC;["[\"sleeping\"]"]
1;toilet;2012-11-18 08:05:11 UTC;["[\"toilet\"]"]
1;toilet;2012-11-18 08:06:13 UTC;["[\"toilet\"]"]
1;prepareBreakfast;2012-11-18 08:07:25 UTC;["[\"prepareBreakfast\"]"]
1;prepareBreakfast;2012-11-18 08:11:18 UTC;["[\"prepareBreakfast\"]"]
1;eatingBreakfast;2012-11-18 08:14:33 UTC;["[\"eatingBreakfast\"]"]
1;eatingBreakfast;2012-11-18 08:21:10 UTC;["[\"eatingBreakfast\"]"]
1;shower;2012-11-18 08:22:11 UTC;["[\"shower\"]"]
1;shower;2012-11-18 08:29:48 UTC;["[\"shower\"]"]
1;washing;2012-11-18 08:30:21 UTC;["[\"washing\"]"]
1;washing;2012-11-18 08:44:55 UTC;["[\"washing\"]"]
1;grooming;2012-11-18 08:47:31 UTC;["[\"grooming\"]"]
1;grooming;2012-11-18 08:53:35 UTC;["[\"grooming\"]"]
1;outdoors;2012-11-18 08:59:28 UTC;["[\"outdoors\"]"]
1;outdoors;2012-11-18 09:33:24 UTC;["[\"outdoors\"]"]
1;watchingtv;2012-11-18 09:36:39 UTC;["[\"watchingtv\"]"]
1;watchingtv;2012-11-18 09:49:01 UTC;["[\"watchingtv\"]"]
1;outdoors;2012-11-18 09:53:04 UTC;["[\"outdoors\"]"]
1;outdoors;2012-11-18 13:49:57 UTC;["[\"outdoors\"]"]
1;snack;2012-11-18 16:14:29 UTC;["[\"snack\"]"]
1;snack;2012-11-18 16:20:07 UTC;["[\"snack\"]"]
1;toilet;2012-11-18 16:25:55 UTC;["[\"toilet\"]"]
1;washing;2012-11-18 16:26:16 UTC;["[\"washing\"]"]
1;toilet;2012-11-18 16:27:00 UTC;["[\"toilet\"]"]
1;washing;2012-11-18 16:30:51 UTC;["[\"washing\"]"]
1;grooming;2012-11-18 16:31:01 UTC;["[\"grooming\"]"]
1;grooming;2012-11-18 16:44:29 UTC;["[\"grooming\"]"]
1;washing;2012-11-18 16:44:33 UTC;["[\"washing\"]"]
1;washing;2012-11-18 16:45:19 UTC;["[\"washing\"]"]
1;watchingtv;2012-11-18 16:45:33 UTC;["[\"watchingtv\"]"]
1;watchingtv;2012-11-18 18:52:49 UTC;["[\"watchingtv\"]"]
1;outdoors;2012-11-18 18:53:25 UTC;["[\"outdoors\"]"]
1;outdoors;2012-11-18 21:23:43 UTC;["[\"outdoors\"]"]
1;End;2012-11-18 23:10:09 UTC;["[\"End\"]"]
1;End;2012-11-18 23:10:09 UTC;["[\"End\"]"]
3;sleeping;2012-11-25 00:50:18 UTC;["[\"sleeping\"]"]
3;sleeping;2012-11-25 08:24:18 UTC;["[\"sleeping\"]"]
3;toilet;2012-11-25 08:29:08 UTC;["[\"toilet\"]"]
3;washing;2012-11-25 08:29:19 UTC;["[\"washing\"]"]
3;toilet;2012-11-25 08:30:10 UTC;["[\"toilet\"]"]
3;washing;2012-11-25 08:30:29 UTC;["[\"washing\"]"]
3;grooming;2012-11-25 08:31:21 UTC;["[\"grooming\"]"]
3;grooming;2012-11-25 08:38:52 UTC;["[\"grooming\"]"]
3;toilet;2012-11-25 08:43:30 UTC;["[\"toilet\"]"]
3;washing;2012-11-25 08:44:05 UTC;["[\"washing\"]"]
3;toilet;2012-11-25 08:44:53 UTC;["[\"toilet\"]"]
3;washing;2012-11-25 08:54:25 UTC;["[\"washing\"]"]
3;toilet;2012-11-25 08:55:56 UTC;["[\"toilet\"]"]
3;toilet;2012-11-25 09:02:58 UTC;["[\"toilet\"]"]
3;prepareBreakfast;2012-11-25 09:03:15 UTC;["[\"prepareBreakfast\"]"]
3;prepareBreakfast;2012-11-25 09:10:28 UTC;["[\"prepareBreakfast\"]"]
3;watchingtv;2012-11-25 09:22:02 UTC;["[\"watchingtv\"]"]
