;case_id;activity;timestamp;source
0;0;washing;2012-11-18;"[""[\""washing\""]""]"
1;0;Start;2012-11-18;"[""[\""Start\""]""]"
2;0;Start;2012-11-18;"[""[\""Start\""]""]"
3;0;washing;2012-11-18;"[""[\""washing\""]""]"
4;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
5;0;washing;2012-11-18;"[""[\""washing\""]""]"
6;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
7;0;washing;2012-11-18;"[""[\""washing\""]""]"
8;0;sleeping;2012-11-18;"[""[\""sleeping\""]""]"
9;0;sleeping;2012-11-18;"[""[\""sleeping\""]""]"
10;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
11;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
12;0;prepareBreakfast;2012-11-18;"[""[\""prepareBreakfast\""]""]"
13;0;prepareBreakfast;2012-11-18;"[""[\""prepareBreakfast\""]""]"
14;0;eatingBreakfast;2012-11-18;"[""[\""eatingBreakfast\""]""]"
15;0;eatingBreakfast;2012-11-18;"[""[\""eatingBreakfast\""]""]"
16;0;shower;2012-11-18;"[""[\""shower\""]""]"
17;0;shower;2012-11-18;"[""[\""shower\""]""]"
18;0;washing;2012-11-18;"[""[\""washing\""]""]"
19;0;washing;2012-11-18;"[""[\""washing\""]""]"
20;0;washing;2012-11-18;"[""[\""washing\""]""]"
21;0;washing;2012-11-18;"[""[\""washing\""]""]"
22;0;washing;2012-11-18;"[""[\""washing\""]""]"
23;0;washing;2012-11-18;"[""[\""washing\""]""]"
24;0;watchingtv;2012-11-18;"[""[\""watchingtv\""]""]"
25;0;watchingtv;2012-11-18;"[""[\""watchingtv\""]""]"
26;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
27;0;washing;2012-11-18;"[""[\""washing\""]""]"
28;0;washing;2012-11-18;"[""[\""washing\""]""]"
29;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
30;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
31;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
32;0;watchingtv;2012-11-18;"[""[\""watchingtv\""]""]"
33;0;watchingtv;2012-11-18;"[""[\""watchingtv\""]""]"
34;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
35;0;toilet;2012-11-18;"[""[\""toilet\""]""]"
36;0;washing;2012-11-18;"[""[\""washing\""]""]"
37;0;washing;2012-11-18;"[""[\""washing\""]""]"
38;0;washing;2012-11-18;"[""[\""washing\""]""]"
39;0;washing;2012-11-18;"[""[\""washing\""]""]"
40;0;End;2012-11-18;"[""[\""End\""]""]"
41;0;End;2012-11-18;"[""[\""End\""]""]"
42;1;Start;2012-11-18;"[""[\""Start\""]""]"
