case_id;activity;timestamp;source
1;Start;2012-11-17 23:39:21 UTC;["[\"Start\"]"]
1;watchingtv;2012-11-17 23:39:21 UTC;["[\"watchingtv\"]"]
1;Start;2012-11-17 23:39:21 UTC;["[\"Start\"]"]
1;watchingtv;2012-11-18 00:34:09 UTC;["[\"watchingtv\"]"]
1;sleeping;2012-11-18 00:39:12 UTC;["[\"sleeping\"]"]
1;sleeping;2012-11-18 07:59:44 UTC;["[\"sleeping\"]"]
1;toilet;2012-11-18 08:05:11 UTC;["[\"toilet\"]"]
1;toilet;2012-11-18 08:06:13 UTC;["[\"toilet\"]"]
1;prepareBreakfast;2012-11-18 08:07:25 UTC;["[\"prepareBreakfast\"]"]
1;prepareBreakfast;2012-11-18 08:11:18 UTC;["[\"prepareBreakfast\"]"]
1;eatingBreakfast;2012-11-18 08:14:33 UTC;["[\"eatingBreakfast\"]"]
1;eatingBreakfast;2012-11-18 08:21:10 UTC;["[\"eatingBreakfast\"]"]
1;shower;2012-11-18 08:22:11 UTC;["[\"shower\"]"]
1;shower;2012-11-18 08:29:48 UTC;["[\"shower\"]"]
1;washing;2012-11-18 08:30:21 UTC;["[\"washing\"]"]
1;washing;2012-11-18 08:44:55 UTC;["[\"washing\"]"]
1;watchingtv;2012-11-18 09:36:39 UTC;["[\"watchingtv\"]"]
1;watchingtv;2012-11-18 09:49:01 UTC;["[\"watchingtv\"]"]
1;toilet;2012-11-18 16:25:55 UTC;["[\"toilet\"]"]
1;washing;2012-11-18 16:26:16 UTC;["[\"washing\"]"]
1;toilet;2012-11-18 16:27:00 UTC;["[\"toilet\"]"]
1;washing;2012-11-18 16:30:51 UTC;["[\"washing\"]"]
1;washing;2012-11-18 16:44:33 UTC;["[\"washing\"]"]
1;washing;2012-11-18 16:45:19 UTC;["[\"washing\"]"]
1;watchingtv;2012-11-18 16:45:33 UTC;["[\"watchingtv\"]"]
1;watchingtv;2012-11-18 18:52:49 UTC;["[\"watchingtv\"]"]
1;washing;2012-11-18 21:30:32 UTC;["[\"washing\"]"]
1;washing;2012-11-18 21:42:51 UTC;["[\"washing\"]"]
1;watchingtv;2012-11-18 21:43:37 UTC;["[\"watchingtv\"]"]
1;watchingtv;2012-11-18 21:43:40 UTC;["[\"watchingtv\"]"]
1;washing;2012-11-18 22:03:16 UTC;["[\"washing\"]"]
1;washing;2012-11-18 22:03:18 UTC;["[\"washing\"]"]
1;watchingtv;2012-11-18 22:05:14 UTC;["[\"watchingtv\"]"]
1;End;2012-11-18 23:10:09 UTC;["[\"End\"]"]
1;End;2012-11-18 23:10:09 UTC;["[\"End\"]"]
1;watchingtv;2012-11-18 23:10:09 UTC;["[\"watchingtv\"]"]
2;Start;2012-11-23 23:27:03 UTC;["[\"Start\"]"]
2;Start;2012-11-23 23:27:03 UTC;["[\"Start\"]"]
2;washing;2012-11-23 23:27:55 UTC;["[\"washing\"]"]
2;washing;2012-11-23 23:32:40 UTC;["[\"washing\"]"]
2;sleeping;2012-11-23 23:33:40 UTC;["[\"sleeping\"]"]
2;sleeping;2012-11-24 09:02:43 UTC;["[\"sleeping\"]"]
2;prepareBreakfast;2012-11-24 09:04:19 UTC;["[\"prepareBreakfast\"]"]
2;prepareBreakfast;2012-11-24 09:13:23 UTC;["[\"prepareBreakfast\"]"]
2;toilet;2012-11-24 09:17:59 UTC;["[\"toilet\"]"]
2;watchingtv;2012-11-24 09:19:05 UTC;["[\"watchingtv\"]"]
2;toilet;2012-11-24 09:19:20 UTC;["[\"toilet\"]"]
2;watchingtv;2012-11-24 10:13:02 UTC;["[\"watchingtv\"]"]
2;shower;2012-11-24 10:30:11 UTC;["[\"shower\"]"]
2;shower;2012-11-24 10:38:32 UTC;["[\"shower\"]"]
2;washing;2012-11-24 10:39:54 UTC;["[\"washing\"]"]
2;washing;2012-11-24 10:52:27 UTC;["[\"washing\"]"]
2;washing;2012-11-24 10:59:55 UTC;["[\"washing\"]"]
2;washing;2012-11-24 11:00:10 UTC;["[\"washing\"]"]
2;toilet;2012-11-24 11:01:15 UTC;["[\"toilet\"]"]
2;toilet;2012-11-24 11:08:51 UTC;["[\"toilet\"]"]
2;watchingtv;2012-11-24 11:31:07 UTC;["[\"watchingtv\"]"]
