case_id;activity;timestamp;source
3;toilet;2011-06-26 05:51:16 UTC;["[\"toilet\"]"]
3;Start;2011-06-26 05:51:16 UTC;["[\"Start\"]"]
3;Start;2011-06-26 05:51:16 UTC;["[\"Start\"]"]
3;toilet;2011-06-26 05:55:29 UTC;["[\"toilet\"]"]
3;sleep;2011-06-26 05:58:21 UTC;["[\"sleep\"]"]
3;sleep;2011-06-26 06:45:06 UTC;["[\"sleep\"]"]
3;snack;2011-06-26 06:46:22 UTC;["[\"snack\"]"]
3;snack;2011-06-26 06:51:26 UTC;["[\"snack\"]"]
3;personalhygiene;2011-06-26 07:09:31 UTC;["[\"personalhygiene\"]"]
3;personalhygiene;2011-06-26 07:44:41 UTC;["[\"personalhygiene\"]"]
3;toilet;2011-06-26 07:45:34 UTC;["[\"toilet\"]"]
3;toilet;2011-06-26 07:49:51 UTC;["[\"toilet\"]"]
3;relax;2011-06-26 08:00:55 UTC;["[\"relax\"]"]
3;relax;2011-06-26 08:31:32 UTC;["[\"relax\"]"]
3;outdoors;2011-06-26 08:32:44 UTC;["[\"outdoors\"]"]
3;outdoors;2011-06-26 12:04:26 UTC;["[\"outdoors\"]"]
3;toilet;2011-06-26 12:25:36 UTC;["[\"toilet\"]"]
3;toilet;2011-06-26 12:27:38 UTC;["[\"toilet\"]"]
3;relax;2011-06-26 12:46:48 UTC;["[\"relax\"]"]
3;relax;2011-06-26 16:51:37 UTC;["[\"relax\"]"]
3;toilet;2011-06-26 16:55:05 UTC;["[\"toilet\"]"]
3;toilet;2011-06-26 16:57:23 UTC;["[\"toilet\"]"]
3;relax;2011-06-26 17:19:02 UTC;["[\"relax\"]"]
3;relax;2011-06-26 18:42:58 UTC;["[\"relax\"]"]
3;personalhygiene;2011-06-26 19:00:03 UTC;["[\"personalhygiene\"]"]
3;personalhygiene;2011-06-26 19:33:39 UTC;["[\"personalhygiene\"]"]
3;sleep;2011-06-26 19:33:48 UTC;["[\"sleep\"]"]
3;sleep;2011-06-27 02:20:41 UTC;["[\"sleep\"]"]
3;End;2011-06-27 02:20:41 UTC;["[\"End\"]"]
3;End;2011-06-27 02:20:41 UTC;["[\"End\"]"]
4;Start;2011-07-02 06:12:32 UTC;["[\"Start\"]"]
4;Start;2011-07-02 06:12:32 UTC;["[\"Start\"]"]
4;sleep;2011-07-02 06:12:32 UTC;["[\"sleep\"]"]
4;sleep;2011-07-02 06:12:57 UTC;["[\"sleep\"]"]
