;case_id;activity;timestamp;source
0;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
1;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
2;1;sleep;2011-06-20;"[""[\""sleep\""]""]"
3;1;sleep;2011-06-20;"[""[\""sleep\""]""]"
4;1;mealpreperation;2011-06-20;"[""[\""mealpreperation\""]""]"
5;1;mealpreperation;2011-06-20;"[""[\""mealpreperation\""]""]"
6;1;bathe;2011-06-20;"[""[\""bathe\""]""]"
7;1;bathe;2011-06-20;"[""[\""bathe\""]""]"
8;1;groom;2011-06-20;"[""[\""groom\""]""]"
9;1;groom;2011-06-20;"[""[\""groom\""]""]"
10;1;personalhygiene;2011-06-20;"[""[\""personalhygiene\""]""]"
11;1;personalhygiene;2011-06-20;"[""[\""personalhygiene\""]""]"
12;1;relax;2011-06-20;"[""[\""relax\""]""]"
13;1;relax;2011-06-20;"[""[\""relax\""]""]"
14;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
15;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
16;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
17;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
18;1;sleep;2011-06-20;"[""[\""sleep\""]""]"
19;1;sleep;2011-06-20;"[""[\""sleep\""]""]"
20;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
21;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
22;1;personalhygiene;2011-06-20;"[""[\""personalhygiene\""]""]"
23;1;personalhygiene;2011-06-20;"[""[\""personalhygiene\""]""]"
24;1;snack;2011-06-20;"[""[\""snack\""]""]"
25;1;snack;2011-06-20;"[""[\""snack\""]""]"
26;1;relax;2011-06-20;"[""[\""relax\""]""]"
27;1;relax;2011-06-20;"[""[\""relax\""]""]"
28;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
29;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
30;1;relax;2011-06-20;"[""[\""relax\""]""]"
31;1;relax;2011-06-20;"[""[\""relax\""]""]"
