;case_id;activity;timestamp;source
0;0;Start;2011-06-19;"[""[\""Start\""]""]"
1;0;Start;2011-06-19;"[""[\""Start\""]""]"
2;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
3;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
4;0;sleep;2011-06-19;"[""[\""sleep\""]""]"
5;0;sleep;2011-06-19;"[""[\""sleep\""]""]"
6;0;personalhygiene;2011-06-19;"[""[\""personalhygiene\""]""]"
7;0;personalhygiene;2011-06-19;"[""[\""personalhygiene\""]""]"
8;0;groom;2011-06-19;"[""[\""groom\""]""]"
9;0;groom;2011-06-19;"[""[\""groom\""]""]"
10;0;mealpreperation;2011-06-19;"[""[\""mealpreperation\""]""]"
11;0;mealpreperation;2011-06-19;"[""[\""mealpreperation\""]""]"
12;0;relax;2011-06-19;"[""[\""relax\""]""]"
13;0;relax;2011-06-19;"[""[\""relax\""]""]"
14;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
15;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
16;0;groom;2011-06-19;"[""[\""groom\""]""]"
17;0;groom;2011-06-19;"[""[\""groom\""]""]"
18;0;personalhygiene;2011-06-19;"[""[\""personalhygiene\""]""]"
19;0;personalhygiene;2011-06-19;"[""[\""personalhygiene\""]""]"
20;0;relax;2011-06-19;"[""[\""relax\""]""]"
21;0;relax;2011-06-19;"[""[\""relax\""]""]"
22;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
23;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
24;0;relax;2011-06-19;"[""[\""relax\""]""]"
25;0;relax;2011-06-19;"[""[\""relax\""]""]"
26;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
27;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
28;0;outdoors;2011-06-19;"[""[\""outdoors\""]""]"
29;0;outdoors;2011-06-19;"[""[\""outdoors\""]""]"
30;0;relax;2011-06-19;"[""[\""relax\""]""]"
31;0;relax;2011-06-19;"[""[\""relax\""]""]"
32;0;snack;2011-06-19;"[""[\""snack\""]""]"
33;0;snack;2011-06-19;"[""[\""snack\""]""]"
34;0;relax;2011-06-19;"[""[\""relax\""]""]"
35;0;relax;2011-06-19;"[""[\""relax\""]""]"
36;0;mealpreperation;2011-06-19;"[""[\""mealpreperation\""]""]"
37;0;mealpreperation;2011-06-19;"[""[\""mealpreperation\""]""]"
38;0;eatingdrinking;2011-06-19;"[""[\""eatingdrinking\""]""]"
39;0;eatingdrinking;2011-06-19;"[""[\""eatingdrinking\""]""]"
40;0;relax;2011-06-19;"[""[\""relax\""]""]"
41;0;relax;2011-06-19;"[""[\""relax\""]""]"
42;0;personalhygiene;2011-06-19;"[""[\""personalhygiene\""]""]"
43;0;personalhygiene;2011-06-19;"[""[\""personalhygiene\""]""]"
44;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
45;0;toilet;2011-06-19;"[""[\""toilet\""]""]"
46;0;personalhygiene;2011-06-19;"[""[\""personalhygiene\""]""]"
47;0;personalhygiene;2011-06-19;"[""[\""personalhygiene\""]""]"
48;0;snack;2011-06-19;"[""[\""snack\""]""]"
49;0;snack;2011-06-19;"[""[\""snack\""]""]"
50;0;personalhygiene;2011-06-19;"[""[\""personalhygiene\""]""]"
51;0;personalhygiene;2011-06-19;"[""[\""personalhygiene\""]""]"
52;0;sleep;2011-06-19;"[""[\""sleep\""]""]"
53;0;sleep;2011-06-20;"[""[\""sleep\""]""]"
54;0;End;2011-06-20;"[""[\""End\""]""]"
55;0;End;2011-06-20;"[""[\""End\""]""]"
56;1;Start;2011-06-20;"[""[\""Start\""]""]"
57;1;Start;2011-06-20;"[""[\""Start\""]""]"
58;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
59;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
60;1;sleep;2011-06-20;"[""[\""sleep\""]""]"
61;1;sleep;2011-06-20;"[""[\""sleep\""]""]"
62;1;mealpreperation;2011-06-20;"[""[\""mealpreperation\""]""]"
63;1;mealpreperation;2011-06-20;"[""[\""mealpreperation\""]""]"
64;1;groom;2011-06-20;"[""[\""groom\""]""]"
65;1;groom;2011-06-20;"[""[\""groom\""]""]"
66;1;personalhygiene;2011-06-20;"[""[\""personalhygiene\""]""]"
67;1;personalhygiene;2011-06-20;"[""[\""personalhygiene\""]""]"
68;1;relax;2011-06-20;"[""[\""relax\""]""]"
69;1;relax;2011-06-20;"[""[\""relax\""]""]"
70;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
71;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
72;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
73;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
74;1;sleep;2011-06-20;"[""[\""sleep\""]""]"
75;1;sleep;2011-06-20;"[""[\""sleep\""]""]"
76;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
77;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
78;1;personalhygiene;2011-06-20;"[""[\""personalhygiene\""]""]"
79;1;personalhygiene;2011-06-20;"[""[\""personalhygiene\""]""]"
80;1;snack;2011-06-20;"[""[\""snack\""]""]"
81;1;snack;2011-06-20;"[""[\""snack\""]""]"
82;1;relax;2011-06-20;"[""[\""relax\""]""]"
83;1;relax;2011-06-20;"[""[\""relax\""]""]"
84;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
85;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
86;1;relax;2011-06-20;"[""[\""relax\""]""]"
87;1;relax;2011-06-20;"[""[\""relax\""]""]"
88;1;snack;2011-06-20;"[""[\""snack\""]""]"
89;1;snack;2011-06-20;"[""[\""snack\""]""]"
90;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
91;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
92;1;mealpreperation;2011-06-20;"[""[\""mealpreperation\""]""]"
93;1;mealpreperation;2011-06-20;"[""[\""mealpreperation\""]""]"
94;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
95;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
96;1;relax;2011-06-20;"[""[\""relax\""]""]"
97;1;relax;2011-06-20;"[""[\""relax\""]""]"
98;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
99;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
100;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
101;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
102;1;cleaning;2011-06-20;"[""[\""cleaning\""]""]"
103;1;cleaning;2011-06-20;"[""[\""cleaning\""]""]"
104;1;snack;2011-06-20;"[""[\""snack\""]""]"
105;1;snack;2011-06-20;"[""[\""snack\""]""]"
106;1;relax;2011-06-20;"[""[\""relax\""]""]"
107;1;relax;2011-06-20;"[""[\""relax\""]""]"
108;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
109;1;outdoors;2011-06-20;"[""[\""outdoors\""]""]"
110;1;relax;2011-06-20;"[""[\""relax\""]""]"
111;1;relax;2011-06-20;"[""[\""relax\""]""]"
112;1;snack;2011-06-20;"[""[\""snack\""]""]"
113;1;snack;2011-06-20;"[""[\""snack\""]""]"
114;1;personalhygiene;2011-06-20;"[""[\""personalhygiene\""]""]"
115;1;personalhygiene;2011-06-20;"[""[\""personalhygiene\""]""]"
116;1;sleep;2011-06-20;"[""[\""sleep\""]""]"
117;1;sleep;2011-06-20;"[""[\""sleep\""]""]"
118;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
119;1;toilet;2011-06-20;"[""[\""toilet\""]""]"
120;1;End;2011-06-20;"[""[\""End\""]""]"
121;1;End;2011-06-20;"[""[\""End\""]""]"
122;2;Start;2011-06-26;"[""[\""Start\""]""]"
123;2;Start;2011-06-26;"[""[\""Start\""]""]"
124;2;toilet;2011-06-26;"[""[\""toilet\""]""]"
