case_id;activity;timestamp;source
1;sleep;2011-06-16 05:07:03 UTC;["[\"sleep\"]"]
2;sleep;2011-06-17 02:38:54 UTC;["[\"sleep\"]"]
4;sleep;2011-06-21 01:50:21 UTC;["[\"sleep\"]"]
5;sleep;2011-06-22 01:08:10 UTC;["[\"sleep\"]"]
7;sleep;2011-06-24 01:06:26 UTC;["[\"sleep\"]"]
9;sleep;2011-06-28 00:45:06 UTC;["[\"sleep\"]"]
10;sleep;2011-06-29 01:02:28 UTC;["[\"sleep\"]"]
11;sleep;2011-06-30 00:41:04 UTC;["[\"sleep\"]"]
12;sleep;2011-07-01 06:11:51 UTC;["[\"sleep\"]"]
14;sleep;2011-07-05 05:04:06 UTC;["[\"sleep\"]"]
15;sleep;2011-07-06 02:40:26 UTC;["[\"sleep\"]"]
16;sleep;2011-07-07 01:39:23 UTC;["[\"sleep\"]"]
17;sleep;2011-07-08 02:39:47 UTC;["[\"sleep\"]"]
