case_id;activity;timestamp;source
7;toilet;2011-07-09 22:11:39 UTC;["[\"toilet\"]"]
7;toilet;2011-07-09 22:16:27 UTC;["[\"toilet\"]"]
7;sleep;2011-07-09 22:16:30 UTC;["[\"sleep\"]"]
11;sleep;2011-07-23 22:42:02 UTC;["[\"sleep\"]"]
13;toilet;2011-07-30 22:16:48 UTC;["[\"toilet\"]"]
13;toilet;2011-07-30 22:19:17 UTC;["[\"toilet\"]"]
15;toilet;2011-08-06 22:14:01 UTC;["[\"toilet\"]"]
15;toilet;2011-08-06 22:19:28 UTC;["[\"toilet\"]"]
15;sleep;2011-08-06 22:19:29 UTC;["[\"sleep\"]"]
17;toilet;2011-08-13 22:47:44 UTC;["[\"toilet\"]"]
17;toilet;2011-08-13 22:55:02 UTC;["[\"toilet\"]"]
17;sleep;2011-08-13 23:30:54 UTC;["[\"sleep\"]"]
17;sleep;2011-08-13 23:31:12 UTC;["[\"sleep\"]"]
