case_id;activity;timestamp;source
38;sleep;2011-08-08 23:29:35 UTC;["[\"sleep\"]"]
39;sleep;2011-08-08 23:37:17 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 00:27:11 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 00:36:10 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 00:53:26 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 01:11:17 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 03:04:08 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 03:20:24 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 05:08:09 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 05:19:51 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 06:25:43 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 06:34:06 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 07:20:57 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 10:02:38 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 10:24:15 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 20:12:34 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 21:21:41 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 21:57:34 UTC;["[\"sleep\"]"]
39;sleep;2011-08-09 21:57:59 UTC;["[\"sleep\"]"]
40;sleep;2011-08-09 23:13:38 UTC;["[\"sleep\"]"]
40;sleep;2011-08-09 23:13:59 UTC;["[\"sleep\"]"]
40;sleep;2011-08-09 23:22:50 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 00:38:06 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 00:50:26 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 02:44:10 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 03:19:43 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 03:19:51 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 03:26:05 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 05:21:39 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 05:48:13 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 05:49:26 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 08:28:08 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 08:49:24 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 12:49:30 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 13:21:44 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 13:50:54 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 14:38:01 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 15:09:37 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 16:08:36 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 16:13:32 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 17:11:08 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 21:29:17 UTC;["[\"sleep\"]"]
40;sleep;2011-08-10 23:12:43 UTC;["[\"sleep\"]"]
41;sleep;2011-08-10 23:20:16 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 00:02:21 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 00:18:14 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 02:07:29 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 02:23:58 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 04:10:26 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 04:26:05 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 06:16:27 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 06:26:04 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 07:26:48 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 09:59:03 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 10:00:22 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 12:00:07 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 12:55:55 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 15:31:24 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 15:31:27 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 18:00:33 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 18:56:16 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 18:58:49 UTC;["[\"sleep\"]"]
41;sleep;2011-08-11 20:27:05 UTC;["[\"sleep\"]"]
42;sleep;2011-08-11 22:39:59 UTC;["[\"sleep\"]"]
42;sleep;2011-08-11 22:59:50 UTC;["[\"sleep\"]"]
42;sleep;2011-08-11 23:07:37 UTC;["[\"sleep\"]"]
